,Region,Residence.Type,Family.Composition,Population.Base,Sex,Age,Marital.Status,Student,Country.of.Birth,Health,Ethnic.Group,Religion,Economic.Activity,Occupation,Industry,Hours.worked.per.week,Approximated.Social.Grade
40869,5,1,0,0,1,2,0,0,0,1,0,1,0,1,11,4,1
40870,0,1,1,0,1,0,0,1,0,1,0,9,9,7,9,4,3
40871,6,1,2,0,1,1,0,1,0,0,0,0,9,1,5,1,3
40872,9,1,0,0,1,6,1,0,0,3,0,0,4,9,8,4,1
40873,5,1,2,0,1,6,0,1,0,0,0,1,2,9,12,2,1
40874,8,1,1,0,1,1,1,1,0,1,0,8,0,6,1,4,1
40875,3,1,1,0,0,3,0,0,0,1,0,1,4,9,5,4,2
40876,6,1,1,0,0,4,0,1,0,0,0,1,0,8,3,4,1
40877,7,1,0,0,0,0,0,1,0,0,0,1,0,1,11,4,4
40878,7,1,6,0,1,0,0,1,0,0,0,0,1,9,8,4,1
40879,2,1,6,0,1,2,0,1,0,1,0,1,4,9,11,4,4
40880,4,1,1,0,1,2,0,1,0,0,0,1,9,9,1,4,1
40881,6,0,2,0,0,2,0,1,0,1,0,4,9,5,9,4,1
40882,6,1,4,0,1,2,1,1,0,0,2,1,1,4,9,2,4
40883,8,1,1,0,0,4,1,1,0,3,0,0,4,8,1,4,3
40884,2,1,1,0,0,7,3,1,0,0,3,0,0,9,9,0,0
40885,6,1,0,1,1,1,1,1,0,3,0,0,1,3,11,4,4
40886,7,1,4,0,0,3,1,1,0,2,0,1,0,2,9,2,4
40887,1,1,2,0,0,0,0,0,1,1,0,8,0,0,9,4,4
40888,4,1,0,0,0,7,3,1,0,0,0,1,0,4,8,2,3
40889,1,1,1,0,1,1,1,1,0,0,0,1,0,8,9,2,1
40890,5,1,1,0,1,0,4,1,0,0,0,1,0,5,9,2,2
40891,8,1,1,0,1,0,1,0,0,0,2,0,0,2,10,4,4
40892,6,1,1,0,0,0,1,1,0,5,0,0,4,3,3,1,1
40893,1,1,1,0,1,4,1,1,0,2,0,1,0,8,8,1,4
40894,5,1,1,0,1,2,1,0,0,1,2,1,9,5,8,2,3
40895,9,1,2,0,1,7,0,1,0,1,0,1,1,0,3,4,3
40896,6,1,1,0,0,6,0,1,0,0,5,1,0,1,3,4,0
40897,3,1,1,0,1,6,4,1,1,1,2,1,1,4,10,4,3
40898,3,1,1,0,1,3,1,0,0,1,0,1,1,1,12,4,4
40899,9,1,1,0,0,4,0,0,0,2,0,8,5,2,1,3,1
40900,6,1,6,0,1,1,1,1,1,0,0,5,0,9,3,4,3
40901,3,1,1,0,0,0,1,1,0,0,0,1,4,1,7,4,3
40902,4,1,1,0,1,1,0,1,0,1,0,1,1,6,2,4,3
40903,6,1,6,0,0,4,0,1,0,0,2,1,0,9,9,2,3
40904,7,1,1,0,0,0,0,1,0,1,0,1,0,4,1,4,0
40905,8,1,1,0,0,5,1,1,0,1,0,1,0,2,8,4,2
40906,7,1,1,0,1,0,0,1,1,0,2,1,0,9,3,4,4
40907,2,1,1,0,1,5,0,1,1,0,0,1,0,8,9,0,0
40908,1,1,0,0,0,5,1,1,0,0,0,1,0,8,8,2,2
40909,7,1,4,0,1,0,0,1,0,0,0,1,0,9,3,4,1
40910,7,1,4,0,0,0,1,1,1,0,0,1,9,8,1,4,1
40911,7,1,1,0,1,0,1,1,0,0,0,1,9,9,7,4,3
40912,8,1,1,0,0,2,1,1,0,1,0,8,4,9,7,4,2
40913,4,1,3,0,0,3,1,1,0,1,0,1,2,5,4,4,1
40914,8,1,1,0,0,3,0,1,0,0,0,1,0,7,2,2,1
40915,1,1,1,1,1,3,0,1,0,0,0,1,6,1,9,4,1
40916,3,1,2,0,1,2,0,1,0,2,0,0,4,8,3,4,3
40917,6,1,4,0,0,6,0,1,0,0,0,1,1,1,1,4,2
40918,0,1,0,0,1,3,1,1,0,0,0,1,0,8,10,0,0
40919,4,1,0,0,0,0,1,1,0,1,0,1,6,7,10,3,0
40920,5,1,1,0,0,4,0,1,0,2,0,1,9,8,8,4,4
40921,0,1,2,0,1,7,0,0,0,0,0,1,0,8,3,4,1
40922,7,1,4,0,0,3,1,1,0,0,0,1,9,3,3,4,4
40923,3,1,0,0,0,1,1,1,0,1,0,1,0,8,8,2,2
40924,4,1,6,0,1,3,1,0,0,0,2,1,0,6,5,4,3
40925,4,1,1,0,0,1,0,1,0,2,0,8,4,9,11,4,4
40926,8,0,2,0,0,4,0,1,0,0,0,8,1,1,7,3,4
40927,5,1,2,0,1,1,0,1,0,5,0,1,4,8,8,4,3
40928,4,1,0,0,0,0,1,0,0,2,0,0,0,0,1,4,4
40929,7,1,1,0,0,7,1,0,0,0,2,8,4,9,1,2,4
40930,1,1,1,0,1,7,1,1,0,0,0,1,9,8,3,4,1
40931,6,1,1,0,1,5,1,0,0,1,0,0,0,1,9,2,0
40932,1,1,1,0,1,4,0,1,1,1,0,0,4,9,4,2,3
40933,2,1,4,0,0,1,1,1,1,2,2,1,9,4,9,2,4
40934,5,1,2,0,1,0,1,1,0,0,0,1,0,4,5,4,1
40935,2,1,0,0,0,4,1,1,0,1,0,1,7,9,3,4,1
40936,1,1,1,0,0,3,0,0,0,1,0,1,0,0,1,4,1
40937,8,1,0,0,1,6,3,1,0,2,0,0,0,0,10,1,0
40938,2,1,1,0,0,1,0,1,0,2,0,0,0,3,9,0,1
40939,3,1,1,0,0,5,4,1,0,2,0,1,0,6,4,4,4
40940,2,1,2,0,1,6,3,0,0,0,0,1,7,5,11,2,3
40941,2,1,1,0,0,4,0,0,1,0,0,0,0,9,9,4,4
40942,2,1,4,0,1,7,0,1,0,0,2,0,0,9,9,4,1
40943,0,1,4,0,0,3,0,1,0,0,0,1,4,9,7,4,1
40944,2,1,1,0,0,0,1,0,0,1,0,1,9,1,7,4,4
40945,3,1,1,0,0,3,3,1,1,2,0,1,2,5,9,4,4
40946,9,1,2,0,1,3,1,1,0,0,0,1,4,1,3,4,1
40947,2,1,1,0,0,0,1,1,0,0,0,5,9,9,9,1,3
40948,3,1,1,0,0,5,1,1,0,0,2,3,7,0,9,2,0
40949,6,1,1,0,0,1,0,1,0,1,2,1,0,4,9,4,0
40950,8,1,1,0,1,1,1,0,1,0,0,1,9,3,9,2,2
40951,4,1,3,0,1,3,3,1,0,1,0,5,1,4,3,2,3
40952,1,1,4,0,0,0,0,0,0,2,0,1,9,9,5,1,1
40953,7,1,2,0,0,3,1,1,0,3,0,0,0,6,8,4,4
40954,5,1,1,0,1,7,3,1,1,1,0,1,4,4,3,3,3
40955,1,1,0,0,0,1,1,0,0,2,0,0,2,2,7,4,1
40956,1,1,1,0,1,0,4,1,0,0,5,1,0,9,9,2,3
40957,1,1,6,0,1,5,3,1,0,0,0,1,9,8,10,4,2
40958,6,1,1,0,0,4,0,1,0,0,0,8,4,9,6,4,2
40959,5,1,1,0,1,4,0,1,0,2,0,0,9,4,3,2,1
40960,3,1,2,0,0,1,1,1,0,1,0,8,9,0,3,4,2
40961,1,1,1,0,1,5,1,1,0,1,0,0,0,9,4,4,2
40962,1,1,0,0,0,3,0,1,0,0,0,1,0,9,8,1,1
40963,5,1,1,0,0,2,1,1,0,1,3,0,4,6,10,2,3
40964,2,1,0,0,0,3,0,1,0,1,0,1,1,3,9,1,0
40965,1,1,1,0,1,5,0,1,1,0,0,0,0,9,9,2,4
40966,6,1,1,0,0,6,0,1,0,0,0,1,9,2,5,0,1
40967,9,1,1,0,1,2,1,0,2,0,0,1,0,9,10,2,4
40968,6,1,1,0,0,2,1,1,0,0,0,1,4,9,12,2,4
40969,7,1,1,0,1,1,0,0,0,0,0,1,0,5,9,0,0
40970,9,1,0,0,1,3,1,1,0,0,0,1,4,9,3,4,1
40971,7,1,1,0,0,1,1,1,0,1,0,1,0,1,4,2,4
40972,1,1,0,0,1,7,0,1,0,0,0,0,0,0,8,4,3
40973,5,1,2,0,1,1,0,1,1,0,0,1,0,9,1,2,2
40974,2,1,2,0,0,4,1,1,0,0,0,1,0,8,9,4,2
40975,1,1,1,0,0,1,0,1,0,1,2,1,4,6,9,4,0
40976,6,1,1,0,0,0,1,1,0,2,0,0,4,8,2,4,0
40977,1,1,1,0,0,2,0,1,0,0,0,1,4,9,3,2,4
40978,4,1,0,0,1,2,1,1,0,2,0,1,0,8,3,4,3
40979,2,1,6,0,0,3,1,1,0,0,0,1,2,8,4,2,4
40980,6,1,2,0,1,5,0,1,0,0,0,1,9,5,9,2,2
40981,6,1,1,0,1,0,1,0,0,1,0,0,0,5,3,1,4
40982,3,1,1,0,0,7,4,0,1,0,0,1,0,5,1,2,4
40983,7,1,0,0,0,4,0,1,1,1,3,8,0,1,8,4,1
40984,4,1,1,0,0,6,0,1,0,0,0,1,4,9,7,2,1
40985,7,1,1,0,0,7,0,1,0,0,0,1,9,6,10,1,0
40986,0,1,1,0,0,3,0,0,0,0,2,1,0,4,9,3,4
40987,8,1,0,0,1,5,1,1,1,1,0,5,0,6,9,2,1
40988,8,1,0,0,1,4,1,1,0,0,0,0,7,9,3,2,4
40989,6,1,2,0,0,4,1,1,0,1,0,1,4,2,6,1,3
40990,7,1,0,0,0,4,0,1,0,1,0,0,0,1,9,4,0
40991,1,1,1,0,1,2,1,1,0,2,4,0,0,2,9,4,4
40992,1,1,2,0,1,0,1,0,0,0,0,1,6,5,12,1,1
40993,8,1,4,0,1,0,1,1,0,0,0,1,9,5,9,2,4
40994,7,1,0,0,1,5,0,0,0,0,0,1,0,4,11,4,0
40995,7,1,0,0,1,2,0,1,0,2,0,1,0,6,3,2,1
40996,1,1,4,0,0,3,0,0,0,1,3,8,9,4,4,4,4
40997,5,1,1,0,0,5,1,1,0,0,0,1,0,9,9,1,0
40998,5,1,0,0,1,0,1,1,0,1,0,0,0,8,9,2,0
40999,1,1,3,0,1,1,4,1,0,1,0,0,4,9,9,2,3
41000,2,1,1,0,1,5,0,1,0,3,5,0,0,5,9,2,3
41001,7,1,2,0,0,3,1,1,1,0,0,1,9,0,9,3,3
41002,6,0,1,0,1,0,0,1,0,0,3,1,9,8,9,2,1
41003,3,1,1,0,1,3,0,1,0,0,0,0,0,9,9,1,1
41004,3,1,1,0,1,2,1,1,0,0,0,8,0,9,1,4,3
41005,6,1,2,0,0,0,0,1,0,0,0,1,3,9,6,2,3
41006,5,1,6,0,1,3,1,0,0,5,2,0,4,7,9,3,3
41007,9,1,1,0,1,3,1,0,0,0,3,0,0,9,9,2,1
41008,8,1,1,0,1,7,0,0,0,3,3,0,1,6,9,4,1
41009,7,1,0,0,1,2,3,1,0,1,0,1,7,9,0,4,4
41010,5,1,1,0,1,0,0,1,0,1,0,1,1,6,9,4,3
41011,8,1,2,0,0,4,0,0,0,1,0,1,4,6,3,4,1
41012,7,1,3,0,0,2,1,1,0,0,0,0,0,6,1,4,1
41013,7,1,1,0,1,4,1,1,0,0,0,0,0,9,9,4,4
41014,6,1,1,0,1,0,0,1,0,0,0,0,0,9,11,4,1
41015,5,1,4,1,1,7,0,1,0,0,0,1,0,3,5,1,0
41016,3,1,0,0,0,0,0,1,2,2,0,1,9,5,11,0,3
41017,7,1,2,0,1,4,1,0,0,0,2,1,0,2,5,2,1
41018,5,1,4,0,1,2,1,1,0,1,0,1,0,7,10,4,0
41019,4,1,0,0,1,3,0,1,0,1,0,1,0,9,1,4,0
41020,7,1,1,0,0,2,1,1,0,1,0,1,0,2,9,3,3
41021,2,1,1,0,1,2,4,1,0,0,2,1,4,8,9,4,3
41022,7,1,2,0,0,1,0,1,0,1,2,1,0,4,3,4,4
41023,7,1,0,0,1,4,1,1,0,1,0,1,1,4,3,4,1
41024,7,1,1,0,1,1,1,1,0,0,0,1,0,2,9,4,3
41025,7,0,1,0,1,4,1,1,0,1,0,4,0,1,6,4,1
41026,8,1,3,0,1,1,1,1,2,0,3,3,0,2,8,4,3
41027,5,1,1,0,0,6,3,1,0,2,0,0,0,4,2,4,2
41028,7,0,1,0,0,2,1,1,0,1,0,0,0,6,9,4,2
41029,1,1,3,0,0,6,1,0,0,1,2,1,0,3,7,2,3
41030,2,1,2,0,0,5,0,1,0,2,0,0,9,1,12,3,1
41031,3,1,5,0,1,0,1,1,0,1,0,0,0,3,8,2,4
41032,4,1,2,1,1,4,2,1,0,1,0,1,0,8,7,4,4
41033,4,1,1,0,1,0,3,0,0,1,0,1,4,7,11,4,4
41034,2,1,4,0,1,0,0,1,0,2,0,0,0,2,9,2,0
41035,2,1,0,0,1,4,1,1,0,2,0,8,2,9,3,4,2
41036,1,1,1,0,0,7,0,1,1,0,0,0,0,6,3,3,0
41037,7,1,4,0,1,1,0,0,0,3,0,1,0,8,9,4,1
41038,1,1,2,0,1,1,0,1,0,1,0,0,4,9,4,4,4
41039,8,1,0,1,0,0,0,1,0,1,0,1,8,9,9,4,1
41040,6,1,4,0,0,5,0,1,0,1,0,1,0,9,12,4,4
41041,4,1,0,0,0,7,1,0,0,0,0,8,0,9,1,4,2
41042,1,1,0,0,0,1,1,1,0,0,0,1,0,8,4,4,1
41043,6,1,2,0,0,2,1,1,0,1,0,0,1,7,1,4,3
41044,6,1,1,0,1,2,2,1,0,0,0,1,0,3,11,2,4
41045,1,1,1,0,0,3,0,1,1,1,0,1,1,3,3,4,4
41046,7,1,1,0,1,5,1,1,0,1,0,5,0,9,7,1,0
41047,9,1,1,0,0,1,0,1,0,2,0,1,0,7,1,4,1
41048,1,1,1,0,0,3,1,0,0,1,0,8,9,7,11,1,2
41049,7,1,1,0,1,1,0,1,0,3,0,1,7,1,1,1,1
41050,7,1,4,0,0,3,0,1,0,1,0,0,4,8,4,3,4
41051,2,1,1,0,1,1,3,1,0,2,0,0,9,1,5,2,1
41052,8,1,1,0,0,1,0,0,0,2,3,1,4,6,1,4,2
41053,8,1,1,0,0,1,0,1,0,1,3,1,0,1,1,2,4
41054,7,1,1,0,0,7,0,1,0,1,0,1,2,9,9,4,4
41055,2,1,0,0,1,5,0,0,0,1,0,0,9,9,9,4,3
41056,0,1,2,0,1,5,0,1,1,1,0,1,9,4,11,4,2
41057,6,1,0,0,0,4,0,1,0,0,0,1,0,9,9,4,1
41058,1,1,0,0,1,3,1,0,1,0,0,1,1,1,4,4,3
41059,9,1,1,0,0,0,0,1,0,0,0,1,9,6,12,4,1
41060,1,1,4,0,1,6,1,1,0,0,0,1,5,9,1,4,0
41061,1,1,0,0,1,5,1,1,0,0,0,1,0,7,9,2,2
41062,6,1,1,0,1,3,1,1,0,0,2,1,1,2,9,2,1
41063,6,1,0,0,0,5,1,0,1,1,3,1,0,9,3,2,1
41064,9,1,2,0,0,0,0,0,0,0,2,0,0,9,11,3,0
41065,4,1,0,0,1,0,0,1,2,0,1,1,0,4,11,4,0
41066,8,1,1,0,0,2,0,1,0,1,0,1,4,4,7,3,4
41067,7,1,1,0,0,5,0,1,0,0,0,1,1,9,9,2,1
41068,6,1,1,0,1,3,1,1,1,1,0,3,4,9,3,4,2
41069,1,1,1,0,0,6,0,1,0,2,0,0,9,3,9,2,1
41070,6,1,0,0,1,1,0,1,0,0,0,1,0,9,5,3,3
41071,8,1,0,0,1,0,2,0,0,0,0,1,0,5,12,4,3
41072,7,1,1,0,1,5,0,1,1,2,2,1,9,1,6,4,1
41073,1,1,1,0,1,1,0,1,0,1,1,9,9,2,11,0,4
41074,1,1,1,0,0,5,0,0,0,1,0,1,9,4,9,2,4
41075,1,1,4,0,0,1,3,0,0,0,2,1,4,3,11,1,0
41076,2,1,1,0,1,1,0,1,0,1,4,1,9,6,9,3,1
41077,7,1,0,0,1,3,1,1,0,0,0,1,4,4,8,4,0
41078,1,1,1,0,1,7,1,1,0,2,0,8,0,2,1,3,2
41079,5,1,1,1,0,3,1,1,0,3,0,0,0,4,2,2,4
41080,4,1,1,0,1,1,0,1,0,3,0,1,5,9,9,1,3
41081,7,1,1,0,1,0,1,0,0,2,0,3,0,1,1,4,1
41082,4,1,1,0,0,3,1,1,0,1,0,0,0,1,9,2,3
41083,1,1,1,0,0,0,0,0,1,0,0,0,0,9,5,4,1
41084,8,0,1,0,1,3,1,1,0,0,0,1,0,3,5,2,3
41085,6,1,1,0,0,1,0,1,0,0,0,0,1,7,6,4,1
41086,9,1,2,0,0,2,1,1,0,1,0,0,9,5,11,2,3
41087,5,1,4,0,1,1,0,1,0,0,0,1,0,0,5,0,3
41088,5,1,1,0,0,0,1,1,0,0,0,1,8,0,9,4,0
41089,7,1,1,0,0,2,4,1,0,3,0,0,0,3,1,4,4
41090,6,1,1,0,1,2,0,1,0,0,0,1,5,8,9,1,4
41091,1,1,1,0,0,3,0,1,0,0,0,1,0,8,4,2,4
41092,6,1,2,0,1,6,0,1,0,0,0,0,0,9,6,4,4
41093,6,1,1,0,0,2,1,1,0,0,0,0,4,1,9,2,4
41094,5,1,1,0,1,1,0,1,0,0,0,5,0,6,5,2,1
41095,7,1,1,0,0,6,0,1,0,0,0,0,0,9,6,4,1
41096,0,1,1,0,1,4,1,0,1,1,0,0,7,0,6,4,4
41097,2,1,4,0,1,1,0,1,0,2,0,1,8,1,3,4,0
41098,0,1,1,0,0,3,0,1,1,1,0,0,1,8,3,0,3
41099,3,1,6,0,1,0,1,1,0,0,1,1,8,4,1,4,0
41100,8,1,1,0,1,1,0,0,0,1,3,6,4,8,11,2,1
41101,5,1,0,0,1,5,3,1,0,1,0,0,0,8,12,4,1
41102,7,0,1,0,0,2,0,1,0,0,0,1,4,9,7,2,2
41103,7,1,1,0,1,0,1,1,0,0,0,0,4,1,3,4,0
41104,4,1,4,0,1,1,0,1,1,0,0,0,0,5,12,4,2
41105,6,1,4,0,1,2,1,1,0,3,0,1,0,7,10,4,1
41106,6,1,2,0,1,7,0,1,0,1,0,1,9,9,1,2,2
41107,4,1,1,0,0,1,0,0,0,2,0,5,8,2,9,4,1
41108,4,1,1,0,1,5,1,0,0,1,0,1,6,2,1,2,1
41109,3,1,1,0,1,1,1,1,0,1,0,1,4,1,11,4,2
41110,9,1,1,0,1,0,1,1,0,2,0,0,6,4,1,4,1
41111,7,1,2,0,1,0,1,0,0,5,0,0,9,9,7,2,1
41112,2,1,1,0,1,4,1,1,0,1,1,0,0,6,3,4,1
41113,9,1,1,0,0,2,0,0,0,2,0,1,5,1,4,4,2
41114,2,1,1,0,1,5,0,1,0,0,0,6,0,9,9,0,3
41115,7,1,0,0,1,3,1,1,0,1,0,1,0,9,7,1,0
41116,8,1,0,0,1,4,0,0,1,0,0,0,0,0,9,2,2
41117,1,1,6,0,0,6,1,1,0,2,0,5,0,3,1,4,4
41118,0,1,1,0,1,7,0,1,0,3,0,8,9,8,7,4,4
41119,9,1,1,0,1,2,1,1,0,0,3,1,0,4,7,0,4
41120,5,1,4,0,1,0,0,1,0,0,0,1,9,6,5,4,1
41121,9,1,1,0,1,4,1,1,0,2,0,1,0,9,10,4,1
41122,1,1,1,0,0,7,0,1,0,0,0,1,5,1,1,4,4
41123,5,0,1,0,0,0,4,0,0,1,0,1,4,7,9,0,4
41124,8,1,1,0,0,2,0,0,0,1,0,1,2,8,3,2,3
41125,7,1,1,0,0,2,0,1,0,2,0,5,9,7,9,0,3
41126,2,1,1,0,0,6,1,1,0,1,0,5,0,1,9,4,1
41127,6,1,0,0,0,3,0,1,0,1,0,0,5,8,2,4,1
41128,6,1,1,0,0,3,0,1,0,1,1,1,0,1,9,4,3
41129,1,1,0,0,0,7,1,1,0,1,0,0,0,1,9,4,1
41130,6,1,2,0,1,3,0,1,0,4,0,1,0,9,9,4,4
41131,4,1,0,0,0,4,0,1,0,2,0,1,1,0,12,1,4
41132,1,1,1,0,0,2,1,1,1,0,3,1,9,1,5,4,3
41133,7,1,1,0,0,2,0,0,0,0,0,5,1,0,11,4,3
41134,6,1,1,0,0,5,0,1,0,0,2,1,9,9,3,4,1
41135,0,1,1,0,0,1,1,1,0,1,0,0,4,5,4,4,1
41136,7,1,1,0,0,2,1,1,0,1,2,1,4,0,9,2,3
41137,1,1,1,0,1,3,1,1,0,1,2,0,7,6,11,2,0
41138,6,1,1,0,1,4,3,1,0,0,0,0,9,9,10,2,1
41139,5,1,1,0,1,3,0,1,0,1,0,1,3,5,2,4,0
41140,7,1,1,0,1,4,0,0,0,0,0,0,9,9,10,4,1
41141,8,1,0,0,1,0,1,1,0,5,0,1,4,8,1,4,4
41142,8,1,1,0,0,7,0,0,0,1,0,8,0,5,6,2,1
41143,9,1,0,0,1,6,3,1,0,1,0,0,9,6,8,4,1
41144,7,1,1,0,1,4,0,1,0,0,0,1,9,9,9,4,0
41145,8,1,1,0,0,5,2,1,1,0,0,1,6,9,10,1,0
41146,1,1,1,0,1,4,0,1,0,2,0,9,0,6,9,2,0
41147,9,1,1,0,0,3,0,1,0,3,0,1,7,3,1,4,1
41148,9,1,6,1,0,4,0,1,0,1,0,1,4,9,9,4,1
41149,6,1,1,0,0,3,0,1,0,2,5,1,7,9,10,4,0
41150,0,1,1,0,0,0,4,1,0,1,0,1,8,6,3,4,3
41151,2,1,4,0,1,6,0,1,0,0,5,1,0,5,10,4,4
41152,0,1,2,0,0,0,1,0,0,1,0,1,7,3,10,2,1
41153,1,1,1,0,0,2,0,1,1,1,0,0,0,2,9,4,3
41154,8,1,4,0,1,3,1,1,1,1,0,0,0,8,9,4,3
41155,1,1,1,0,1,5,1,1,0,3,0,1,9,2,2,2,4
41156,3,1,4,0,1,4,0,1,2,3,0,1,0,2,12,4,4
41157,1,1,0,0,1,2,0,1,1,2,2,8,9,5,3,4,1
41158,7,1,1,0,0,3,1,1,0,2,0,0,0,4,1,4,3
41159,9,1,4,0,1,2,0,1,0,0,0,8,5,0,10,2,2
41160,7,1,1,0,0,5,0,1,0,0,0,8,4,0,4,1,4
41161,7,1,1,0,0,5,0,1,0,0,0,0,4,9,9,2,1
41162,6,1,1,0,1,4,1,1,0,1,0,0,0,9,1,4,3
41163,1,1,1,0,0,3,0,1,0,1,0,0,0,5,7,2,1
41164,0,1,0,0,1,1,0,1,0,1,1,0,0,6,5,4,4
41165,5,1,1,1,0,0,2,1,0,1,0,1,4,5,7,2,1
41166,7,1,2,0,1,4,1,0,0,0,3,0,0,9,7,4,1
41167,8,1,4,0,0,2,0,1,1,1,0,6,0,2,4,2,2
41168,2,1,1,0,0,1,1,1,0,1,0,8,9,1,9,4,4
41169,6,1,1,0,1,7,0,0,0,1,0,0,9,5,11,2,4
41170,7,1,0,0,0,4,0,1,0,4,0,1,1,4,7,2,1
41171,7,1,0,0,1,5,0,1,0,1,2,0,2,9,9,0,4
41172,6,1,1,0,1,6,3,0,0,0,0,0,0,1,11,1,0
41173,8,1,4,0,0,3,0,0,0,0,0,1,4,9,10,4,1
41174,8,1,0,0,0,5,1,0,0,0,0,0,7,8,1,2,3
41175,0,1,1,0,1,6,0,1,0,0,0,8,6,9,1,2,1
41176,5,1,0,0,1,1,0,1,0,3,0,1,9,5,1,4,0
41177,8,1,1,0,1,5,0,1,0,0,0,1,1,2,8,4,2
41178,8,1,0,0,0,1,3,1,0,2,0,1,0,3,4,4,1
41179,4,1,1,0,0,4,1,1,0,2,0,1,0,6,9,4,4
41180,2,1,4,0,1,0,4,1,0,2,0,1,0,6,9,2,3
41181,3,1,1,0,1,3,1,1,1,0,0,0,0,9,4,4,2
41182,7,1,0,0,0,1,0,1,0,0,0,1,9,2,10,4,1
41183,4,1,1,0,0,3,4,1,0,0,0,1,9,9,4,4,2
41184,0,1,1,1,1,2,0,1,0,0,0,1,0,9,3,2,0
41185,0,1,4,0,0,5,0,1,0,1,2,1,5,2,10,2,0
41186,7,1,1,0,1,3,0,1,0,1,0,1,5,5,4,4,3
41187,1,1,1,0,1,4,1,1,0,0,0,1,9,2,10,4,1
41188,8,1,1,0,1,3,1,1,0,0,0,0,0,7,5,2,3
41189,3,1,1,0,0,1,0,1,0,3,0,1,7,7,1,1,4
41190,4,1,1,0,0,2,0,1,0,0,2,1,1,3,9,2,0
41191,3,1,4,0,1,1,1,1,0,2,0,1,4,8,12,1,2
41192,9,1,2,0,0,2,1,1,0,0,0,0,0,4,1,4,1
41193,1,1,1,0,0,1,0,1,0,1,0,1,0,6,10,4,0
41194,2,1,1,0,1,1,1,1,0,1,0,1,0,9,9,4,3
41195,0,1,4,0,0,1,3,0,0,3,0,1,4,9,9,1,1
41196,4,1,1,0,0,7,0,1,0,1,0,1,9,0,1,4,4
41197,8,1,2,0,0,0,0,1,0,2,0,1,9,7,10,2,3
41198,6,1,1,0,0,2,1,1,0,1,0,8,9,1,2,4,0
41199,7,1,0,0,1,3,0,1,0,1,0,1,1,9,5,2,4
41200,0,1,1,0,0,1,0,0,1,1,0,0,7,6,9,4,1
41201,4,1,1,0,0,7,2,1,0,0,0,0,0,1,3,4,4
41202,6,1,4,0,1,7,0,1,0,0,2,1,0,1,9,3,4
41203,5,1,1,0,1,4,1,1,0,0,0,0,9,4,3,3,3
41204,1,1,1,0,0,4,0,0,0,5,0,0,0,3,9,4,1
41205,8,1,1,0,1,7,1,1,0,1,0,1,9,6,5,0,4
41206,2,1,1,0,0,2,4,0,1,0,0,1,0,0,6,4,2
41207,6,1,0,0,1,4,1,1,0,2,0,0,0,7,5,3,1
41208,3,1,6,0,1,0,2,0,0,2,2,1,0,1,7,2,2
41209,4,1,0,0,1,1,0,1,0,5,0,0,1,7,3,4,4
41210,6,1,1,0,0,3,1,1,0,0,0,1,0,2,7,4,1
41211,9,1,1,0,0,1,0,1,0,0,0,1,0,8,10,4,1
41212,4,1,4,0,0,4,1,1,0,0,2,0,6,2,6,4,3
41213,4,1,6,0,1,1,1,0,0,0,0,1,4,4,10,2,0
41214,8,1,0,0,0,1,1,1,0,0,0,0,9,9,11,4,3
41215,7,1,0,0,1,1,1,1,0,0,0,1,9,1,11,2,4
41216,3,1,6,0,1,6,0,1,0,0,0,0,0,9,11,4,2
41217,1,1,1,0,1,2,0,1,0,1,0,6,4,0,3,4,4
41218,6,1,1,0,1,6,0,1,0,0,0,1,5,4,9,4,2
41219,8,1,4,0,0,5,0,1,0,1,0,8,4,9,7,1,4
41220,7,1,4,0,0,6,0,1,0,0,3,0,2,8,9,2,1
41221,0,1,1,0,1,0,0,1,0,1,0,0,6,6,5,2,2
41222,7,1,1,0,1,5,1,0,0,0,0,1,9,1,9,2,4
41223,4,1,1,0,1,6,1,1,0,1,0,1,0,9,11,4,3
41224,4,1,4,0,0,4,0,0,0,0,2,1,6,0,9,4,3
41225,4,1,1,0,0,6,1,0,0,0,0,3,4,8,9,1,1
41226,9,1,1,0,1,3,0,1,0,1,0,1,9,8,1,2,1
41227,5,1,4,0,1,0,0,0,0,0,0,0,5,6,7,1,4
41228,4,1,1,0,0,4,1,1,0,0,0,8,9,3,9,4,3
41229,2,1,1,0,1,3,1,1,0,2,0,1,0,7,9,4,1
41230,4,1,2,0,1,0,0,1,0,0,4,1,6,9,9,2,0
41231,3,1,0,0,1,0,0,1,0,0,0,8,2,2,9,2,1
41232,4,1,1,0,0,2,0,1,0,1,0,1,2,8,8,2,1
41233,4,1,2,0,1,1,3,1,1,0,0,8,6,8,3,2,0
41234,6,1,1,0,0,0,0,1,1,0,0,2,4,9,3,2,0
41235,7,1,6,0,1,0,1,1,0,0,0,1,2,1,10,4,2
41236,5,1,6,0,0,5,3,1,0,1,0,1,0,5,1,3,0
41237,5,1,1,0,1,4,1,1,0,0,3,1,1,6,0,2,3
41238,4,1,1,0,0,1,0,0,0,1,0,1,9,9,2,4,1
41239,2,1,1,0,0,0,2,1,0,1,0,0,9,6,1,1,1
41240,3,1,4,0,0,6,0,1,0,1,0,9,0,0,4,4,2
41241,0,1,1,0,1,4,3,1,1,1,0,0,7,9,5,2,2
41242,9,1,0,0,0,0,1,1,0,0,0,1,1,0,4,4,1
41243,8,1,1,0,1,4,0,1,0,0,4,0,0,8,4,2,4
