,TransAmtDisc,DayOfWeek,Hour,Product,CardType,CardCategory,EmailDomain,Region,DaysSinceLastTrans,isFraud
38873,3,2,7,4,3,1,3,0,3,0
38874,1,4,6,4,3,1,3,2,0,0
38875,1,6,22,4,3,0,9,5,0,0
38876,2,4,1,4,3,1,4,0,3,0
38877,0,4,8,4,2,1,1,2,3,0
38878,0,5,23,4,2,0,1,0,3,0
38879,0,6,2,2,2,0,3,0,0,1
38880,2,6,6,4,2,0,7,0,0,0
38881,0,5,1,4,3,1,3,0,2,0
38882,0,1,23,4,3,1,3,3,0,0
38883,3,6,3,0,3,0,7,0,3,0
38884,2,4,19,4,3,1,3,0,0,0
38885,0,5,4,4,3,1,3,4,3,0
38886,4,3,5,4,2,1,9,2,3,0
38887,0,2,6,4,3,1,4,0,0,0
38888,4,2,20,0,3,1,9,0,0,0
38889,2,6,20,4,2,1,9,0,3,0
38890,2,4,4,4,2,0,3,5,3,0
38891,0,4,2,0,3,1,9,0,3,0
38892,0,3,12,1,3,1,3,1,0,1
38893,4,0,0,4,3,0,9,0,0,0
38894,1,3,2,4,3,1,7,0,3,0
38895,2,1,1,4,2,1,3,0,2,0
38896,3,6,23,2,3,0,3,5,0,0
38897,2,0,1,4,2,1,3,1,3,0
38898,3,3,7,4,3,1,3,4,3,0
38899,3,1,5,4,3,1,3,0,0,0
38900,1,5,3,0,3,1,9,2,3,0
38901,0,4,5,4,2,1,3,0,0,0
38902,4,2,10,4,3,1,0,0,0,0
38903,1,0,21,4,3,1,7,2,3,0
38904,3,4,4,4,2,0,9,1,3,0
38905,4,4,20,4,3,1,7,0,3,0
38906,4,6,1,4,2,1,9,0,0,0
38907,4,2,4,4,3,1,3,0,0,0
38908,0,2,2,3,2,1,3,5,0,0
38909,0,0,6,4,1,1,3,0,3,0
38910,2,0,22,4,2,0,4,0,0,0
38911,1,6,9,3,3,1,4,5,2,0
38912,1,5,0,3,2,1,3,0,3,0
38913,3,1,23,3,3,0,3,0,3,0
38914,0,4,20,4,3,1,3,4,0,0
38915,3,3,3,4,3,1,3,0,0,0
38916,1,4,22,4,3,1,3,0,0,0
38917,0,2,5,4,3,1,9,0,0,0
38918,3,0,1,4,2,1,4,0,3,0
38919,4,1,23,4,3,1,9,0,0,0
38920,2,0,13,4,3,1,3,1,0,0
38921,0,2,8,4,3,1,3,3,0,0
38922,2,5,2,4,2,0,3,0,0,0
38923,4,6,9,4,2,1,3,0,0,0
38924,3,3,3,4,3,1,3,0,1,0
38925,0,3,1,0,3,1,3,0,2,0
38926,3,4,5,0,3,1,3,0,0,0
38927,2,1,23,4,3,1,3,0,3,0
38928,2,2,13,4,3,1,3,0,0,0
38929,2,0,7,4,3,1,3,0,0,0
38930,0,4,2,0,3,1,3,5,0,0
38931,1,2,6,4,2,1,3,0,3,0
38932,1,0,20,4,3,1,9,0,3,0
38933,1,6,4,4,2,0,1,5,0,0
38934,1,2,22,4,2,1,3,0,0,0
38935,0,5,23,4,2,0,2,0,3,1
38936,2,0,3,4,3,1,3,0,0,0
38937,4,0,8,4,3,0,3,2,3,0
38938,2,6,4,4,3,1,9,1,0,0
38939,1,2,9,4,2,0,3,0,3,0
38940,2,0,7,4,3,1,9,0,2,0
38941,3,6,5,4,1,1,0,0,2,0
38942,2,2,5,4,3,1,3,3,0,0
38943,2,0,2,4,3,0,3,2,0,0
38944,0,5,3,0,3,1,3,0,1,0
38945,0,4,23,1,2,1,4,4,3,0
38946,1,2,21,4,3,1,3,3,3,0
38947,1,4,5,4,3,1,7,0,0,0
38948,4,6,12,4,3,1,3,0,0,0
38949,4,6,6,4,3,0,3,1,0,0
38950,3,2,2,4,3,1,9,0,0,0
38951,1,6,21,4,3,1,1,0,2,0
38952,0,3,5,4,3,1,9,4,0,0
38953,4,0,7,4,3,1,3,5,0,0
38954,4,1,7,4,2,0,9,0,0,0
38955,3,1,21,4,3,1,4,0,3,0
38956,3,5,1,0,3,1,3,3,3,0
38957,0,2,12,4,3,1,4,0,3,0
38958,2,0,12,4,3,0,3,5,3,0
38959,3,3,3,2,2,0,3,1,0,0
38960,4,6,9,4,2,1,3,0,3,0
38961,4,1,5,4,3,1,3,5,0,0
38962,3,1,6,4,2,1,3,2,3,0
38963,3,6,4,4,2,1,3,1,2,0
38964,2,4,15,4,2,0,3,0,3,1
38965,1,6,20,4,2,1,1,1,0,0
38966,4,4,7,4,3,1,3,0,0,0
38967,0,0,1,4,3,1,3,0,0,0
38968,0,5,16,4,3,1,9,3,0,0
38969,3,0,6,4,2,1,9,4,3,0
38970,4,2,4,4,3,0,6,0,0,0
38971,2,6,1,2,2,1,7,0,0,0
38972,3,3,14,0,2,1,4,0,2,1
38973,0,0,4,4,3,1,3,0,0,0
38974,3,1,22,4,3,0,3,0,0,0
38975,1,4,3,4,2,1,4,3,3,0
38976,0,4,8,3,3,0,3,0,0,1
38977,1,5,3,2,3,0,3,4,3,0
38978,2,4,23,4,3,1,3,0,2,0
38979,3,1,4,4,2,1,9,2,3,0
38980,0,5,21,4,3,0,9,0,3,0
38981,0,1,4,4,3,1,9,3,3,0
38982,3,2,5,4,2,0,9,0,2,0
38983,3,5,22,2,2,1,3,1,0,0
38984,2,6,13,4,3,1,9,0,0,0
38985,4,2,1,3,3,1,3,0,2,0
38986,4,4,2,4,3,1,4,4,0,0
38987,3,2,8,4,3,1,1,0,3,0
38988,1,6,9,4,3,1,3,0,0,0
38989,4,4,1,4,3,1,9,0,3,0
38990,1,3,10,4,3,0,1,0,2,0
38991,4,2,7,4,3,1,3,1,3,0
38992,3,3,15,4,2,1,2,0,3,0
38993,2,4,4,4,2,0,3,0,0,0
38994,0,0,3,4,2,1,3,4,0,0
38995,2,3,8,4,2,0,3,3,2,0
38996,0,1,23,4,3,1,1,3,0,0
38997,0,1,2,4,3,1,3,1,0,0
38998,1,4,8,4,3,1,3,1,2,0
38999,0,4,5,4,3,1,6,3,3,0
39000,2,4,2,4,3,1,3,5,3,0
39001,1,4,8,4,3,1,9,1,0,0
39002,3,0,6,4,3,1,3,0,3,0
39003,4,3,23,2,3,1,4,5,2,1
39004,0,1,1,4,2,1,0,0,0,0
39005,2,0,5,4,2,1,9,0,3,0
39006,0,5,3,4,3,1,0,0,3,0
39007,1,5,22,4,3,1,3,0,0,0
39008,0,1,1,4,2,1,2,3,3,0
39009,2,5,1,4,3,1,9,0,3,0
39010,1,4,8,4,3,1,9,0,0,0
39011,4,1,1,4,2,0,1,0,3,0
39012,0,4,21,4,2,1,3,4,0,0
39013,1,0,1,4,3,1,3,2,0,0
39014,3,1,4,4,3,1,4,0,0,0
39015,0,4,23,4,3,0,9,4,3,0
39016,1,3,22,4,3,1,3,0,0,0
39017,3,0,7,4,3,1,3,0,0,0
39018,3,6,5,4,3,1,3,0,0,0
39019,2,1,16,4,2,1,4,2,2,0
39020,2,6,9,4,3,1,3,5,3,0
39021,4,1,1,4,2,1,3,0,3,0
39022,1,5,23,4,2,1,9,2,3,0
39023,0,5,4,4,3,0,9,0,3,0
39024,0,3,6,3,3,1,3,4,0,0
39025,0,2,6,4,2,1,1,0,0,0
39026,2,2,23,2,3,0,3,0,3,0
39027,4,1,19,4,2,0,4,4,0,0
39028,2,3,20,1,3,0,2,0,3,0
39029,0,5,21,4,3,1,9,0,0,0
39030,2,3,23,4,3,1,1,0,0,0
39031,0,0,2,1,2,1,3,0,0,0
39032,3,2,2,4,3,1,3,2,3,0
39033,3,6,14,4,2,1,3,4,3,0
39034,2,1,7,4,3,1,5,0,0,0
39035,2,2,10,4,3,1,4,0,0,0
39036,1,2,5,4,3,1,9,2,0,0
39037,1,0,9,4,3,1,4,1,3,0
39038,1,4,4,4,2,1,9,0,0,0
39039,4,1,4,4,3,0,9,4,0,0
39040,3,0,14,4,3,1,1,0,0,0
39041,3,4,23,4,3,1,3,4,3,0
39042,3,0,3,4,3,1,4,0,3,0
39043,1,2,2,0,3,1,3,0,0,0
39044,3,2,7,4,3,1,9,5,0,0
39045,3,0,7,4,2,1,3,0,0,0
39046,1,2,2,4,3,1,1,0,3,0
39047,0,4,19,4,3,1,3,0,3,0
39048,3,0,5,4,3,1,3,2,0,0
39049,1,4,2,4,2,0,3,0,3,0
39050,2,4,7,4,3,1,1,2,3,0
39051,1,5,1,4,3,1,9,4,0,0
39052,0,6,5,4,3,1,7,0,3,0
39053,0,6,20,4,3,1,3,0,0,0
39054,3,5,5,4,2,1,3,0,0,0
39055,4,6,8,4,3,1,3,0,0,0
39056,0,5,6,4,3,1,7,0,0,0
39057,2,4,21,4,3,1,3,0,0,0
39058,0,5,5,0,3,1,3,0,0,0
39059,4,3,1,4,2,1,9,5,3,0
39060,1,2,10,4,2,1,3,5,0,0
39061,3,6,22,4,3,1,8,3,0,0
39062,1,3,1,4,3,1,1,0,0,0
39063,4,2,1,4,3,1,2,5,3,0
39064,3,4,6,4,3,0,6,0,3,0
39065,2,1,9,4,3,1,4,0,3,0
39066,4,3,22,4,2,1,3,0,0,0
39067,4,2,4,4,2,1,3,0,3,0
39068,4,2,20,4,3,1,3,0,3,0
39069,1,6,8,0,2,0,3,5,3,0
39070,4,6,3,4,3,1,9,0,0,0
39071,1,4,5,4,3,0,3,0,3,0
39072,0,3,7,4,3,1,4,4,3,0
39073,2,3,23,2,3,1,3,0,0,0
39074,1,1,9,4,3,1,9,0,3,0
39075,2,6,9,4,3,1,4,0,3,0
39076,1,4,3,4,1,1,3,0,3,0
39077,2,5,13,4,1,1,3,5,3,0
39078,3,3,2,0,3,1,3,5,0,0
39079,0,4,12,0,2,1,7,0,0,0
39080,0,4,8,4,3,1,1,0,3,0
39081,0,3,3,0,2,1,9,0,0,0
39082,2,4,1,4,3,1,3,0,0,0
39083,0,4,2,4,3,1,4,0,1,0
39084,4,3,23,4,2,1,3,0,3,0
39085,1,6,4,4,3,1,4,0,3,0
39086,2,2,5,4,3,0,3,2,3,1
39087,4,3,4,4,3,0,4,0,3,0
39088,4,3,1,4,3,1,1,0,3,0
39089,2,4,9,4,2,1,4,0,0,0
39090,3,4,22,4,3,1,4,0,3,0
39091,1,4,9,4,3,1,3,0,3,0
39092,2,3,10,3,3,1,2,0,3,0
39093,1,2,13,4,2,1,4,0,3,0
39094,0,3,6,2,3,1,3,0,3,0
39095,1,6,2,4,3,1,9,0,0,0
39096,1,0,2,0,2,1,3,0,3,0
39097,1,1,2,4,3,0,3,5,3,1
39098,0,2,5,4,2,0,9,4,3,0
39099,0,2,3,4,3,0,4,1,3,1
39100,2,2,22,4,3,1,3,0,0,0
39101,3,0,3,4,2,1,3,0,0,0
39102,2,6,3,1,3,1,9,0,0,0
39103,4,6,8,4,3,1,9,0,3,0
39104,0,1,2,4,2,0,3,0,0,0
39105,0,5,7,4,3,1,1,4,3,0
39106,4,6,5,4,2,1,3,0,0,0
39107,1,4,22,4,3,1,4,0,0,0
39108,1,2,1,4,3,1,3,2,0,0
39109,0,3,6,0,2,0,3,0,2,0
39110,4,4,2,4,2,1,3,5,3,0
39111,2,2,1,4,3,1,9,0,0,0
39112,2,4,5,4,2,1,3,2,0,0
39113,1,0,13,4,2,1,4,0,0,0
39114,3,4,3,0,3,0,1,0,0,0
39115,2,6,2,4,3,1,0,0,0,0
39116,3,2,11,4,3,0,9,0,0,0
39117,2,0,6,0,2,1,3,0,0,0
39118,0,0,1,4,2,1,8,0,3,0
39119,1,2,3,4,3,1,3,0,0,0
39120,3,0,3,4,2,0,9,0,3,0
39121,1,4,23,4,3,1,3,0,3,0
39122,2,0,1,4,2,0,9,3,0,0
39123,4,1,2,4,2,1,3,0,3,0
39124,3,4,4,4,1,0,3,3,0,0
39125,1,3,6,2,2,0,3,0,0,0
39126,0,2,21,4,2,0,3,0,3,0
39127,4,5,8,4,3,1,9,0,0,0
39128,1,1,4,4,3,1,9,0,0,0
39129,2,4,7,4,2,0,9,0,3,0
39130,0,1,23,4,3,1,9,4,3,0
39131,2,2,2,4,3,1,3,0,0,0
39132,1,4,19,4,2,1,9,0,0,0
39133,1,6,8,4,3,0,0,0,2,0
39134,3,3,9,4,3,1,3,0,0,0
39135,1,3,3,4,3,0,9,0,3,0
39136,0,6,19,4,3,1,6,0,0,0
39137,1,1,20,4,2,1,3,2,0,0
39138,0,5,2,2,3,1,1,5,3,0
39139,2,3,1,4,3,1,9,0,0,0
39140,2,2,8,4,3,0,7,2,0,0
39141,4,5,23,4,3,0,4,0,0,0
39142,2,0,22,2,3,0,9,0,0,0
39143,3,5,9,4,3,1,9,2,3,0
39144,2,0,1,4,3,1,3,0,0,0
39145,4,6,4,4,3,1,3,0,0,0
39146,4,0,6,4,3,1,4,0,0,0
39147,4,6,19,3,3,1,3,0,3,0
39148,4,2,2,4,2,1,3,0,3,0
39149,3,5,23,4,3,0,3,0,3,0
39150,2,2,20,4,3,1,9,0,3,0
39151,1,3,9,4,3,1,9,0,0,0
39152,4,6,20,4,2,1,9,0,0,0
39153,1,4,1,3,3,0,3,1,2,0
39154,2,1,5,4,2,1,3,3,3,0
39155,4,1,2,4,3,1,3,0,3,0
39156,0,3,22,4,3,1,7,1,3,0
39157,4,2,4,2,3,0,3,4,3,0
39158,4,4,9,0,2,1,0,5,0,0
39159,0,3,8,4,3,1,3,0,3,0
39160,3,1,7,4,3,1,1,0,3,0
39161,3,0,5,4,3,1,4,0,3,0
39162,4,0,23,4,3,0,3,5,3,1
39163,1,0,1,2,2,1,3,1,3,0
39164,4,4,7,4,3,1,3,0,3,0
39165,2,1,7,4,3,1,0,0,3,0
39166,3,3,23,4,3,1,4,2,2,0
39167,3,2,3,0,2,1,3,0,3,0
39168,3,3,6,4,2,1,9,5,0,0
39169,2,6,9,4,3,0,0,0,0,0
39170,2,1,9,4,2,1,9,0,0,0
39171,4,1,9,4,3,1,3,3,0,0
39172,3,6,1,4,2,1,9,4,3,0
39173,0,0,22,4,3,1,2,0,0,0
39174,4,1,3,4,3,1,3,0,0,0
39175,2,3,4,4,2,1,3,0,3,0
39176,3,6,7,4,2,1,3,4,3,0
39177,2,4,22,4,2,1,3,0,0,0
39178,4,3,3,0,2,1,9,4,3,0
39179,0,6,1,4,2,1,9,0,3,0
39180,0,4,15,2,3,0,3,3,3,1
39181,3,4,2,4,2,1,3,0,0,0
39182,2,6,6,4,3,0,3,0,0,0
39183,4,3,22,4,3,0,3,2,0,0
39184,3,5,2,4,3,1,3,0,0,0
39185,4,6,6,4,3,1,3,5,3,0
39186,0,3,14,4,2,1,9,0,3,0
39187,4,2,4,4,3,1,9,3,0,0
39188,0,2,23,4,3,1,3,0,3,0
39189,4,3,12,4,3,0,9,0,0,0
39190,2,0,4,4,3,1,9,0,0,0
39191,3,3,4,4,2,1,1,0,3,0
39192,3,1,9,4,3,0,9,2,0,0
39193,1,2,12,3,3,1,4,2,3,0
39194,0,1,7,4,2,1,3,5,3,0
39195,2,0,22,4,3,1,1,0,3,0
39196,4,5,1,4,3,0,3,0,0,0
39197,1,1,2,4,3,1,4,2,0,0
39198,3,2,20,4,2,1,3,4,2,0
39199,1,4,6,4,3,1,3,0,0,0
39200,1,1,13,0,2,0,3,0,3,0
39201,3,1,22,4,2,0,3,0,3,0
39202,4,2,23,4,2,1,9,5,0,0
39203,2,3,16,4,3,1,1,0,3,0
39204,0,3,9,4,3,0,9,0,0,0
39205,4,1,8,4,3,0,9,0,3,0
39206,0,4,8,4,3,1,3,5,2,0
39207,1,5,23,4,2,1,0,1,0,0
39208,3,4,23,4,2,1,9,0,3,0
39209,1,6,20,4,3,1,3,0,0,0
39210,3,5,1,4,2,1,3,2,2,0
39211,0,4,23,4,2,1,3,0,3,0
39212,1,0,13,4,3,1,9,1,0,0
39213,3,6,6,4,2,1,3,4,2,0
39214,4,4,3,4,3,1,4,0,0,0
39215,0,1,20,4,2,1,1,0,3,0
39216,0,0,3,4,3,0,4,1,3,0
39217,1,1,4,0,2,0,3,0,3,0
39218,2,1,8,4,3,1,9,0,3,0
39219,0,1,23,4,3,1,8,4,3,1
39220,0,0,2,4,2,1,3,1,3,0
39221,3,6,3,4,3,1,7,0,0,0
39222,2,2,22,4,3,0,3,4,0,0
39223,2,4,21,4,3,1,3,0,3,0
39224,4,3,22,4,3,1,7,0,3,0
39225,3,4,23,4,2,0,3,3,0,0
39226,3,0,5,4,3,1,3,0,3,0
39227,2,1,19,4,3,0,3,0,3,0
39228,2,0,12,4,3,1,6,0,3,0
39229,1,0,17,0,3,1,3,0,0,0
39230,2,3,1,4,2,1,9,0,3,0
39231,0,3,2,4,3,1,3,0,0,0
39232,2,2,21,4,2,1,3,1,3,0
39233,3,6,3,0,3,1,0,0,3,0
39234,4,5,5,4,3,1,0,2,3,0
39235,3,0,6,4,2,1,3,0,3,0
39236,3,3,8,4,3,1,2,0,2,0
39237,1,1,3,4,3,0,3,0,0,0
39238,4,5,17,0,2,1,9,0,3,0
39239,0,2,9,0,3,0,9,0,3,1
39240,0,3,10,4,3,1,3,0,0,0
39241,2,6,8,4,3,0,0,0,0,0
39242,0,6,4,1,3,1,7,2,3,0
39243,2,2,21,4,3,0,1,0,3,0
39244,4,5,6,4,3,0,4,4,3,0
39245,4,3,17,4,3,0,9,4,0,0
39246,0,3,5,4,3,1,9,1,0,0
39247,0,6,7,4,2,1,3,1,0,0
39248,4,4,9,4,2,1,4,0,0,0
39249,3,0,18,4,3,0,2,0,0,0
39250,0,0,0,4,3,1,7,4,3,0
39251,1,0,2,2,3,0,3,3,0,0
39252,1,0,3,4,3,1,3,2,0,0
39253,0,4,4,4,2,1,1,0,3,0
39254,0,6,10,4,3,0,9,2,0,0
39255,3,3,10,4,3,0,3,0,3,0
39256,0,2,2,4,3,1,9,0,0,0
39257,4,4,4,4,3,0,3,1,0,0
39258,4,5,1,2,3,1,9,2,0,0
39259,0,1,22,4,2,1,9,3,3,0
39260,2,2,6,4,2,1,7,3,3,0
39261,3,6,6,4,0,1,9,0,2,0
39262,4,2,22,4,3,1,3,0,3,0
39263,3,6,22,0,3,1,3,1,0,0
39264,4,4,2,0,3,1,4,0,3,0
39265,1,3,9,4,3,1,0,0,0,0
39266,2,0,1,4,3,1,0,2,2,0
39267,3,2,1,4,1,1,0,2,0,0
39268,4,0,2,4,2,0,3,0,2,0
39269,1,2,14,4,2,1,3,5,3,0
39270,1,1,5,4,3,1,1,0,3,0
39271,4,2,2,4,2,1,5,0,0,0
39272,1,1,5,4,3,0,9,5,0,0
39273,2,1,2,4,3,1,7,0,0,0
39274,1,3,1,4,2,1,3,2,0,0
39275,3,0,3,4,3,0,3,0,0,0
39276,1,4,5,4,3,1,3,0,0,0
39277,0,1,4,0,2,1,7,0,0,0
39278,4,2,9,4,2,1,1,0,0,0
39279,2,1,9,4,3,0,3,0,3,0
39280,4,2,3,1,3,1,3,0,0,0
39281,1,5,8,4,3,1,3,0,3,0
39282,2,4,7,4,2,1,7,0,3,0
39283,0,1,6,4,3,1,5,3,0,0
39284,2,4,12,0,3,1,7,0,3,0
39285,1,6,6,4,3,1,3,0,3,0
39286,0,5,5,4,3,1,1,1,0,0
39287,2,0,20,4,3,1,0,0,0,0
39288,2,3,5,4,3,1,7,0,3,0
39289,0,2,7,4,2,1,3,0,3,0
39290,2,6,7,4,2,1,3,5,3,0
39291,2,3,2,4,3,1,9,0,0,0
39292,1,6,5,1,2,1,3,0,3,0
39293,1,4,7,4,2,1,3,0,0,0
39294,4,6,8,4,3,0,4,5,0,0
39295,0,0,3,4,2,1,4,0,0,0
39296,3,0,2,4,3,1,3,0,3,0
39297,3,4,1,4,3,1,3,5,3,0
39298,4,4,6,4,2,0,5,0,3,1
39299,0,2,5,4,3,0,3,4,3,0
39300,3,5,21,4,2,1,7,0,3,0
39301,3,4,7,1,3,0,3,0,2,0
39302,1,4,21,4,2,0,9,0,1,0
39303,0,5,6,0,2,1,3,0,3,0
39304,2,0,2,4,3,1,9,0,0,0
39305,4,0,23,4,3,1,3,4,0,0
39306,2,2,23,0,3,1,4,1,3,0
39307,2,1,3,4,2,0,9,0,3,0
39308,0,3,21,4,3,1,3,5,0,0
39309,3,2,1,0,3,1,9,5,3,0
39310,2,2,8,4,3,1,2,0,3,0
39311,4,6,22,4,3,1,0,0,0,0
39312,1,0,6,2,2,1,7,0,0,0
39313,3,2,4,4,2,1,1,0,3,0
39314,4,2,5,4,2,1,3,2,0,0
39315,0,0,13,4,2,1,4,0,0,0
39316,0,4,23,4,2,1,9,0,3,0
39317,0,5,6,4,3,1,3,0,0,0
39318,1,0,23,4,3,1,4,1,0,0
39319,1,0,9,1,3,1,3,3,3,0
39320,1,3,7,4,2,1,3,0,0,0
39321,2,4,2,4,2,1,3,4,2,0
39322,0,3,1,4,3,1,9,0,3,0
39323,1,6,23,4,3,1,8,0,3,0
39324,4,5,18,4,3,1,3,0,3,0
39325,2,2,4,4,3,0,3,0,3,0
39326,3,2,9,3,3,1,5,0,3,0
39327,0,4,6,4,3,1,1,4,0,0
39328,2,0,17,4,2,1,9,0,3,0
39329,1,5,2,4,3,0,3,0,0,0
39330,4,0,9,4,2,1,3,4,3,0
39331,2,4,2,4,2,0,3,0,0,0
39332,1,1,23,4,2,1,3,0,0,0
39333,2,4,20,1,2,1,9,0,0,0
39334,0,4,3,0,3,1,9,1,3,0
39335,1,3,3,4,2,1,9,0,0,0
39336,3,6,2,4,2,0,3,4,0,0
39337,1,6,3,4,2,1,3,2,0,0
39338,2,2,8,4,3,1,1,0,0,0
39339,4,4,9,4,3,1,7,0,0,0
39340,3,4,9,2,3,1,4,0,3,0
39341,0,6,2,4,2,1,3,1,0,0
39342,1,2,4,0,3,0,4,3,3,1
39343,3,4,23,0,2,0,9,4,3,0
39344,3,1,4,4,3,1,3,2,0,0
39345,0,4,6,4,2,1,1,0,3,0
39346,2,1,5,4,2,1,3,5,2,0
39347,0,5,23,4,2,1,9,0,3,0
39348,3,4,19,4,3,1,4,5,0,0
39349,0,4,20,4,2,0,9,0,0,0
39350,2,6,23,0,3,1,0,3,3,0
39351,4,5,6,4,3,1,3,3,3,0
39352,3,1,6,4,3,1,3,4,0,0
39353,3,3,8,4,3,1,4,0,3,0
39354,0,1,22,4,3,1,3,5,3,0
39355,1,2,23,0,3,0,3,0,3,0
39356,0,2,20,4,2,1,7,0,0,0
39357,3,0,17,4,3,1,3,3,0,0
39358,1,3,17,4,2,0,7,5,0,0
39359,4,6,7,4,3,0,0,5,3,0
39360,4,0,8,4,3,1,9,4,0,0
39361,0,3,21,4,2,1,0,0,0,0
39362,4,6,4,4,3,1,3,0,3,0
39363,0,4,18,4,3,1,3,5,3,0
39364,1,4,23,4,2,1,3,2,0,0
39365,2,0,10,4,3,1,3,3,3,0
39366,1,2,1,4,2,0,4,0,1,0
39367,0,3,8,4,2,1,3,2,0,0
39368,4,6,23,4,2,1,9,0,3,0
39369,4,0,6,4,3,1,9,0,0,0
39370,2,3,7,4,3,0,3,0,2,0
39371,1,5,22,4,2,1,9,0,3,0
39372,4,0,3,0,2,1,3,5,3,0
39373,4,6,19,4,2,1,6,0,3,0
39374,2,2,3,4,3,1,9,4,3,0
39375,2,3,19,4,2,0,7,0,0,0
39376,2,4,23,4,2,1,9,5,0,0
39377,1,5,3,3,3,1,3,0,3,0
39378,0,5,12,4,3,1,3,0,3,0
39379,0,2,20,4,3,1,9,0,0,0
39380,1,5,6,4,3,1,3,1,0,0
39381,4,4,5,0,2,1,7,3,3,0
39382,0,3,13,4,2,1,9,0,3,0
39383,1,6,5,4,2,1,9,0,3,0
39384,2,2,22,4,3,1,1,0,3,0
39385,2,4,5,0,0,1,4,0,0,1
39386,4,3,11,4,2,0,3,3,0,0
39387,2,3,18,4,3,1,9,0,0,0
39388,3,4,5,4,3,1,9,0,0,0
39389,4,4,4,1,3,1,3,3,0,0
39390,4,4,5,4,3,1,3,2,0,0
39391,4,1,10,4,3,1,3,0,3,0
39392,3,4,1,4,2,1,3,4,3,0
39393,0,4,22,4,3,1,1,0,0,0
39394,2,2,7,4,2,1,0,0,0,0
39395,1,5,7,4,2,1,4,0,0,0
39396,2,4,7,4,3,1,7,0,3,0
39397,0,6,21,4,3,0,9,0,3,0
39398,3,2,9,1,2,1,0,0,3,0
39399,0,6,8,4,3,1,2,0,3,0
39400,2,0,1,4,3,1,5,0,3,0
39401,4,4,7,4,2,1,9,5,0,0
39402,0,1,3,4,2,0,7,0,3,0
39403,0,2,3,0,3,1,3,0,1,1
39404,1,5,1,2,2,1,3,0,2,0
39405,4,3,19,4,2,1,0,1,0,0
39406,4,2,4,2,2,1,9,0,0,0
39407,1,6,1,4,2,1,9,0,0,0
39408,0,6,2,4,2,1,3,0,2,0
39409,3,5,3,4,2,1,3,0,1,0
39410,0,4,10,4,3,1,9,0,0,0
39411,1,3,2,4,3,1,3,0,3,0
39412,1,6,5,4,3,1,3,0,3,0
39413,3,2,13,4,3,1,3,0,3,0
39414,1,0,11,0,3,1,3,0,0,0
39415,2,4,5,4,3,1,7,0,3,0
39416,1,5,6,4,2,1,9,0,3,0
39417,3,5,2,4,2,1,9,2,3,0
39418,3,2,4,4,3,1,4,0,3,0
39419,0,2,20,4,2,0,3,0,3,0
39420,1,5,2,0,3,0,3,3,0,1
39421,1,6,4,4,3,1,9,0,0,0
39422,0,1,14,4,3,0,3,3,0,0
39423,3,6,4,4,3,1,9,0,3,0
39424,4,3,20,4,3,1,7,0,3,0
39425,3,5,23,4,3,1,3,3,3,0
39426,0,0,13,4,3,0,4,1,0,0
39427,2,0,21,4,3,1,3,0,3,0
39428,4,3,3,4,3,1,9,0,0,0
39429,4,0,6,4,2,1,4,0,3,0
39430,2,3,4,4,3,1,9,0,3,0
39431,0,4,8,4,2,1,1,0,3,0
39432,1,4,12,4,3,1,3,0,0,0
39433,3,4,22,4,3,1,3,2,3,0
39434,1,3,22,4,2,0,3,0,3,0
39435,2,0,10,4,3,1,3,0,3,0
39436,3,0,20,0,3,1,4,4,0,0
39437,4,4,6,4,3,1,3,0,0,0
39438,4,2,2,4,2,1,3,0,0,0
39439,2,6,6,4,3,1,3,0,0,0
39440,1,1,23,4,2,1,4,4,3,0
39441,0,1,4,0,3,1,7,0,3,0
39442,1,3,1,4,3,1,3,0,0,0
39443,1,5,2,4,3,1,3,4,0,0
39444,1,4,13,4,3,1,7,4,0,0
39445,2,3,19,4,2,1,3,0,3,0
39446,3,6,2,4,3,0,3,0,0,0
39447,1,0,5,0,3,1,9,2,3,0
39448,2,3,7,4,3,1,3,3,0,0
39449,0,0,6,4,3,1,3,0,0,0
39450,0,6,18,4,3,1,2,0,0,0
39451,0,0,22,4,2,1,1,3,3,0
39452,0,5,9,4,3,0,9,0,3,0
39453,4,3,22,4,3,0,3,0,3,0
39454,4,4,7,4,3,1,3,0,3,0
39455,2,4,6,4,3,1,3,0,3,0
39456,2,2,1,0,3,1,0,2,2,0
39457,3,2,3,4,2,1,3,0,3,0
39458,0,0,3,1,3,0,3,3,2,0
39459,3,1,4,4,3,0,5,0,0,0
39460,2,1,3,4,3,1,3,0,0,0
39461,4,6,3,0,3,1,4,4,3,0
39462,2,4,6,0,3,0,9,4,3,0
39463,1,2,8,4,3,1,3,0,0,0
39464,3,1,6,4,3,1,3,0,2,0
39465,3,1,22,0,2,1,0,3,0,0
39466,0,3,1,3,3,0,3,0,0,0
39467,2,2,20,4,2,1,3,0,2,0
39468,1,4,1,4,2,0,4,0,0,0
39469,1,2,1,4,3,1,4,0,2,0
39470,1,2,22,4,2,0,1,0,3,1
39471,1,6,23,4,2,0,9,0,3,0
39472,1,5,6,0,2,0,8,0,0,0
39473,4,3,9,4,2,1,0,0,2,0
39474,0,6,20,4,3,1,3,2,3,0
39475,2,4,16,4,2,1,3,4,2,0
39476,3,2,7,1,3,1,9,2,0,0
39477,0,2,4,0,2,0,7,0,3,0
39478,2,3,7,4,3,1,3,0,0,0
